Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The traditional Cornish pasty, which since 2011 has had Protected Geographical Indication (PGI) status in Europe, is filled with beef, sliced or diced potato, swede (also known as yellow turnip or rutabaga – referred to in Cornwall and other parts of the West Country as turnip) and onion, seasoned with salt and pepper, and baked.",0.5250608
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Today, the pasty is the food most associated with Cornwall.",0.5515634
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,It is a traditional dish and accounts for 6% of the Cornish food economy.,0.52401936
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasties with many different fillings are made, and some shops specialise in selling pasties.",0.41308877
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The origins of the pasty are unclear, though there are many references to them throughout historical documents and fiction.",0.54926777
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The pasty is now popular worldwide because of the spread of Cornish miners and sailors from across Cornwall, and variations can be found in Australia, Mexico, the United States, Ulster and elsewhere.",0.54254353
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasties resemble turnovers from many other cuisines and cultures, including the bridie in Scotland, empanada in Spanish-speaking countries, pirog in Eastern Europe, samsa in Central Asia, and the curry puff in Southeast Asia.",0.4943025
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"== History ==
Despite the modern pasty's strong association with Cornwall, its origins are unclear.",0.4429705
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The English word ""pasty"" derives from Medieval French (O.Fr.",0.49592102
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"paste from V.Lat pasta) for a pie, filled with venison, salmon or other meat, vegetables or cheese, baked without a dish.",0.48555362
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,Pasties have been mentioned in cookbooks throughout the ages.,0.559674
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"For example, the earliest version of Le Viandier (Old French) has been dated to c. 1300 and contains several pasty recipes.",0.4841807
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In 1393, Le Menagier de Paris contains recipes for pasté with venison, veal, beef, or mutton.Other early references to pasties include a 13th-century charter that was granted by King John of England (in 1208) to the town of Great Yarmouth.",0.45598453
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The town was bound to send to the sheriffs of Norwich every year one hundred herrings, baked in twenty four pasties, which the sheriffs delivered to the lord of the manor of East Carlton who then conveyed them to the king.",0.474347
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Around the same time, 13th-century chronicler Matthew Paris wrote of the monks of St Albans Abbey ""according to their custom, lived upon pasties of flesh-meat"".",0.5000761
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In 1465, 5,500 venison pasties were served at the installation feast of George Neville, archbishop of York and chancellor of England.",0.49929225
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The earliest reference for a pasty in Devon or Cornwall can be found in Plymouth city records of 1509/10, which describe ""Itm for the cooke is labor to make the pasties 10d"".",0.51159453
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They were even eaten by royalty, as a letter from a baker to Henry VIII's third wife Jane Seymour confirms: ""...hope this pasty reaches you in better condition than the last one ..."" In his diaries written in the mid-17th century, Samuel Pepys makes several references to his consumption of pasties, for instance ""dined at Sir W. Pen's ... on a damned venison pasty, that stunk like a devil"", but after this period the use of the word outside Devon and Cornwall declined.In contrast to its earlier place amongst the wealthy, during the 17th and 18th centuries, the pasty became popular with working people in Cornwall and west Devon, where tin miners and others adopted it because of its unique shape, forming a complete meal that could be carried easily and eaten without cutlery.",0.5147568
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In a mine, the pasty's dense, folded pastry could stay warm for several hours, and if it did get cold, it could easily be warmed on a shovel over a candle.Side-crimped pasties gave rise to the suggestion that the miner might have eaten the pasty holding the thick edge of pastry, which was later discarded, thereby ensuring that dirty fingers (possibly including traces of arsenic) did not touch the food or mouth.",0.5400678
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"However, many old photographs show that pasties were wrapped in bags made of paper or muslin and were eaten from end to end; according to the earliest Cornish recipe book, published in 1929, this is ""the true Cornish way"" to eat a pasty.",0.5773412
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Another theory suggests that pasties were marked at one end with an initial and then eaten from the other end so that if not finished in one sitting, they could easily be reclaimed by their owners.",0.48767713
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"== Cornish pasty ==
The pasty is regarded as the national dish of Cornwall, and an early reference is from a New Zealand newspaper:In Cornwall, there is a common practice among those cottagers who bake at home of making little pasties for the dinners of those who may be working at a distance in the fields.",0.5225527
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They will last the whole week, and are made of any kind of meat or fruit, rolled up in a paste made of flour and suet or lard.",0.5630213
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A couple of ounces of bacon and half a-pound of raw potatoes, both thinly sliced and slightly seasoned, will be found sufficient for the meal.",0.541947
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The pasty can be carried in the man's pocket.,0.43348175
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The term ""Cornish pasty"" has been in use since at least the early 1860s:The Cornish pasty, which so admirably comprises a dinner in itself—meat, potatoes, and other good things well cooked and made up into so portable a form—was a subject of much admiration, and reminded me of the old coaching days, when I secured a pasty at Bodmin in order to take it home to my cook, that it might be dissected and serve as a pattern for Cornish pasties in quite another part of the country.",0.5481979
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Cornish pasties are very popular with the working classes in this neighbourhood, and have lately been successfully introduced into some parts of Devonshire.",0.5504171
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They are made of small pieces of beef, and thin slices of potato, highly peppered, and enclosed in wrappers of paste.",0.5117524
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"By the late 19th century, national cookery schools began to teach their pupils to create their own version of a ""Cornish pasty"" that was smaller and was to be eaten as an ""economical savoury nibble for polite middle-class Victorians"".On 20 July 2011, after a nine-year campaign by the Cornish Pasty Association (CPA) – the trade organisation of about 50 pasty makers based in Cornwall – the name ""Cornish pasty"" was awarded Protected Geographical Indication (PGI) status by the European Commission.",0.52690274
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"According to the PGI status, a Cornish pasty should be shaped like a 'D' and crimped on one side, not on the top.",0.5072975
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Its ingredients should include beef, swede (called turnip in Cornwall), potato and onion, with a light seasoning of salt and pepper, keeping a chunky texture.",0.5237222
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The pastry should be golden and retain its shape when cooked and cooled.,0.559489
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The PGI status also means that Cornish pasties must be prepared in Cornwall.,0.49599633
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They do not have to be baked in Cornwall, nor do the ingredients have to come from the county, though the CPA notes that there are strong links between pasty production and local suppliers of the ingredients.",0.48611864
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Packaging for pasties that conform to the requirements includes an authentication stamp, the use of which is policed by the CPA.Producers outside Cornwall objected to the PGI award, with one saying ""[EU bureaucrats could] go to hell"", and another that it was ""protectionism for some big pasty companies to churn out a pastiche of the real iconic product"".",0.46277317
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Major UK supermarkets Asda and Morrisons both stated they would be affected by the change, as did nationwide bakery chain Greggs, though Greggs was one of seven companies allowed to continue to use the name ""Cornish pasty"" during a three-year transitional period.Members of the CPA made about 87 million pasties in 2008, amounting to sales of £60 million (about 6% of the food economy of Cornwall).",0.49477494
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In 2011, over 1,800 permanent staff were employed by members of the CPA and some 13,000 other jobs benefited from the trade.",0.45173892
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,Surveys by the South West tourism board have shown that one of the top three reasons people visit Cornwall is the food and that the Cornish pasty is the food most associated with Cornwall.,0.4843241
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"== Definition and ingredients ==
The recipe for a Cornish pasty, as defined by its protected status, includes diced or minced beef, onion, potato and swede in rough chunks along with some ""light peppery"" seasoning.",0.495078
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The cut of beef used is generally skirt steak.,0.49435174
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Swede is sometimes called turnip in Cornwall, but the recipe requires use of actual swede, not turnip.",0.53962255
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasty ingredients are usually seasoned with salt and pepper, depending on individual taste.",0.53334844
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The use of carrot in a traditional Cornish pasty is frowned upon, though it does appear regularly in recipes.The type of pastry used is not defined, as long as it is golden in colour and will not crack during the cooking or cooling, although modern pasties almost always use a shortcrust pastry.",0.54036444
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"There is a humorous belief that the pastry on a good pasty should be strong enough to withstand a drop down a mine shaft, and indeed the barley flour that was usually used does make hard dense pastry.",0.4894115
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"=== Variations ===
Although the officially protected Cornish pasty has a specific ingredients list, old Cornish cookery books show that pasties were generally made from whatever food was available.",0.48021942
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Indeed, the earliest recorded pasty recipes include venison, not beef.",0.56751704
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"""Pasty"" has always been a generic name for the shape and can contain a variety of fillings, including stilton, vegetarian and even chicken tikka.",0.5502728
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pork and apple pasties are readily available in shops throughout Cornwall and Devon, with the ingredients including an apple flavoured sauce, mixed together throughout the pasty, as well as sweet pasties with ingredients such as apple and fig or chocolate and banana, which are common in some areas of Cornwall.A part-savoury, part-sweet pasty (similar to the Bedfordshire clanger) was eaten by miners in the 19th century, in the copper mines on Parys Mountain, Anglesey.",0.53206676
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The technician who did the research and discovered the recipe claimed that the recipe was probably taken to Anglesey by Cornish miners travelling to the area looking for work.,0.5691263
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"No two-course pasties are commercially produced in Cornwall today, but are usually the product of amateur cooks.",0.5715661
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They are, however, commercially available in the British supermarket chain Morrisons (under the name 'Tin Miner Pasty').",0.51511735
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Other traditional fillings have included a wide variety of locally available meats including pork, bacon, egg, rabbit, chicken, mackerel and sweet fillings such as dates, apples, jam and sweetened rice - leading to the oft-quoted joke that 'the Devil hisself was afeared to cross over into Cornwall for fear that ee'd end up in a pasty'.A pasty is known as a ""tiddy oggy"" when steak is replaced with an extra potato, ""tiddy"" meaning potato and ""oggy"" meaning pasty and was eaten when times were hard and expensive meat could not be afforded.",0.47221345
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Another traditional meatless recipe is 'herby pie' with parsley, freshly gathered wild green herbs and chives, ramsons or leeks and a spoonful of clotted cream.",0.48152548
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"=== Shape ===
Whilst the PGI rules state that a Cornish pasty must be a ""D"" shape, with crimping along the curve (i.e., side-crimped), crimping is variable within both Devon and Cornwall, with some advocating a side crimp while others maintain that a top crimp is more authentic.",0.45841116
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Some sources state that the difference between a Devon and a Cornish pasty is that a Devon pasty has a top-crimp and is oval in shape, whereas the Cornish pasty is semicircular and side-crimped along the curve.",0.46843183
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"However, pasties with a top crimp have been made in Cornwall for generations, yet those Cornish bakers who favour this method now find that they cannot legally call their pasties ""Cornish"".",0.5974718
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Paul Hollywood, writing for BBC Food, stated that a traditional Cornish pasty should have about 20 crimps.",0.46245855
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"=== Legal aspects ===
In 2001, a small American grocery and caterer in Gaylord, Michigan,  Albie's Food, Inc., was sent a cease and desist letter from another US-based food company, The J.M.",0.4718912
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Smucker Company, accusing Albie's of violating their intellectual property rights to the ""sealed crustless sandwich"".",0.4740538
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Instead of capitulating, Albie's took the case to federal court, noting in their filings that a pocket sandwich with crimped edges and no crust was called a ""pasty"" and had been a popular dish in northern Michigan since the nineteenth century.",0.5414807
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The Federal Court determined that Albie's Foods did not infringe on J.M.,0.43394834
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,Smucker's intellectual property rights and was allowed to continue.,0.43192977
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"== In other regions ==
Migrating Devonian and Cornish miners and their families (colloquially known as Cousin Jacks and Cousin Jennies) helped to spread pasties into the rest of the world during the 19th century.",0.5428623
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"As tin mining in Devon and Cornwall began to decline, miners took their expertise and traditions to new mining regions around the world.",0.6220612
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"As a result, pasties can be found in many regions, including:
Many parts of Australia, including the Yorke Peninsula, which has been the site of an annual Cornish festival (claimed to be the world's largest) since 1973.",0.5195181
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A clarification of the Protected Geographical Status ruling has confirmed that pasties made in Australia are still allowed to be called ""Cornish Pasties"".",0.5082729
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A Lancashire pasty is a traditional variant originating in Lancashire, especially West Lancashire that is similar to its Cornish counterpart but uses carrot instead of swede.",0.5302946
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasties can be found in California in many historical Gold Rush towns, such as Grass Valley and Nevada City.",0.52431345
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The pasty has become a cultural symbol of the Upper Peninsula of Michigan.,0.53793216
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,Pasty shops are a significant tourist attraction in the region.,0.45982078
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Additionally, the village of Calumet is home to an annual Pasty Festival.",0.46522367
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,Many ethnic groups adopted the pasty for use in the Copper Country copper mines; the Finnish immigrants to the region mistook it for the traditional piirakka and kukko pastries.,0.606095
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The pasty has become strongly associated with all cultures in this area and in the Iron Range in northern Minnesota.,0.5627878
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Mineral Point, Wisconsin, was the site of the first mineral rush in the United States during the 1830s.",0.5061833
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"After lead was discovered in Mineral Point, many of the early miners migrated from Cornwall to this southwestern Wisconsin area.",0.568488
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasties can be found in Wisconsin's largest cities, Madison and Milwaukee, as well as in the far northern region along the border with Michigan's Upper Peninsula.",0.49981853
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A similar local history about the arrival of the pasty in the area with an influx of Welsh and Cornish miners to the area's copper mines, and its preservation as a local delicacy, is found in Butte, Montana, ""The Richest Hill on Earth"".",0.57620984
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The anthracite coal region of Northeastern Pennsylvania, including Wilkes-Barre, Scranton, and Hazleton, had an influx of miners to the area in the 19th century and brought the pasty with them.",0.58478045
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In 1981, a Pennsylvania entrepreneur started marketing pasties under the brand name Mr. Pastie.",0.4909945
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The Mexican state of Hidalgo and the twin silver mining cities of Pachuca and Real del Monte (Mineral del Monte) have notable Cornish influences from the Cornish miners who settled there, with pasties being considered typical local cuisine.",0.5498563
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In Mexican Spanish, they are referred to as pastes.",0.4783979
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,A pasty museum is located in Real del Monte.,0.3905868
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,The annual International Pasty Festival is held in Real del Monte each October.,0.44049162
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"They are also popular in South Africa, New Zealand, and Ulster.",0.4692183
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Pasties were modified with different spices and fillings in Jamaica, giving rise to the Jamaican patty.",0.5374352
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Similar dishes are found in many countries such as empanadas in Spanish-speaking countries, Salteña in Bolivia, tourtière in Canada, samsa in Central Asia, and bánh patê sô/pâté chaud in Vietnam.",0.43296674
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"== Culture ==
=== Literature ===
Pasties have been mentioned in multiple literary works since the 12th century Arthurian romance Erec and Enide, written by Chrétien de Troyes, in which they are eaten by characters from the area now known as Cornwall.",0.5014517
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"There is a mention in Havelok the Dane, another romance written at the end of the thirteenth century; in the 14th century Robin Hood tales; and in two plays by William Shakespeare.",0.43172067
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"=== Superstitions, rhymes and chants ===
In the tin mines of Devon and Cornwall, pasties were associated with ""knockers"", spirits said to create a knocking sound that was either supposed to indicate the location of rich veins of ore, or to warn of an impending tunnel collapse.",0.5099232
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"To encourage the good will of the knockers, miners would leave a small part of the pasty within the mine for them to eat.",0.5628277
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"Sailors and fisherman would likewise discard a crust to appease the spirits of dead mariners, though fishermen believed that it was bad luck to take a pasty aboard ship.",0.48481008
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A Cornish proverb, recounted in 1861, emphasised the great variety of ingredients that were used in pasties by saying that the devil would not come into Cornwall for fear of ending up as a filling in one.",0.50205094
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"A West Country schoolboy playground-rhyme current in the 1940s concerning the pasty went: Matthew, Mark, Luke and John, ate a pasty five feet long,Bit it once, Bit it twice, Oh my Lord, it's full of mice.",0.5044788
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"In 1959 the English singer-songwriter Cyril Tawney wrote a nostalgic song called ""The Oggie Man"".",0.4951116
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"The song tells of the pasty-seller with his characteristic vendor's call who was always outside Plymouth's Devonport Naval Dockyard gates late at night when the sailors were returning, and his replacement by hot dog sellers after World War II.The word ""oggy"" in the internationally popular chant ""Oggy Oggy Oggy, Oi Oi Oi"" is thought to stem from Cornish dialect ""hoggan"", deriving from ""hogen"" the Cornish word for pasty.",0.5034362
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"When the pasties were ready for eating, the bal maidens at the mines would supposedly shout down the shaft ""Oggy Oggy Oggy"" and the miners would reply ""Oi Oi Oi"".",0.5338722
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"=== Giant pasties ===
As the 'national dish' of Cornwall, several oversized versions of the pasty have been created in the county.",0.48431528
de,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",en,"For example, a giant pasty is paraded from Polruan to Fowey through the streets during regatta week.",0.5489095
