Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
it,"È stato anche suggerito che in origine fossero chiamate ""scorch eggs"" (""uova bruciate""), dato che erano cotte a fuoco vivo.",en,"The Harwood Arms, a Michelin-starred restaurant in London, started selling a vegetarian scotch egg that uses a plant-based meat alternative in 2020, and the next year, the supermarket chain Tesco started selling a vegan version.",0.45069432
it,"È stato anche suggerito che in origine fossero chiamate ""scorch eggs"" (""uova bruciate""), dato che erano cotte a fuoco vivo.",en,"== Nutrition ==
A fatty food, a typical sausage-coated Scotch egg has about 200 mg dietary cholesterol per 100 grams.",0.4869355
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"A Scotch egg is a boiled egg wrapped in sausage meat, coated in breadcrumbs and baked or deep-fried.",0.559751
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"== Origin ==
Various origin stories exist.",0.43533328
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"The Oxford Companion to Food gives the first instance of the name as of 1809, in an edition of Maria Rundell's A New System of Domestic Cookery.",0.7139771
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"They did not, at that time, have a breadcrumb layer, although by 1861 Isabella Beeton suggested this as an option.",0.5073837
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"According to the Oxford Companion to Food, food historian Annette Hope speculated in 1987 that the inspiration may have been Indian koftas such as the Mughlai dish called nargisi kofta (""Narcissus meatballs""), in which a boiled egg is encased in a seasoned ground-meat mixture and then fried.Other claims include the item having been invented at Fortnums.",0.77644545
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"According to Culinary Delights of Yorkshire, they originated in Whitby, Yorkshire, England, in the 19th century, and were originally covered in fish paste rather than sausage meat.",0.62639743
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"They were supposedly named after William J. Scott & Sons, a well-known eatery which sold them.It has also been suggested that they were originally called ""scorch"" eggs, as they were cooked over an open flame, though according to surviving recipes they were deep-fried in lard.",0.75957644
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"'Scotching' as a culinary process is also sometimes cited as the origin, though what 'scotching' was is open to interpretation, from the inclusion of anchovies to simply mincing meat.",0.6370151
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"Further confusion is added by the large trade in eggs from Scotland in the 19th century, which sometimes involved dipping eggs in a lime powder to preserve them, a process possibly also known as 'scotching'.",0.698823
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"== Preparation and serving ==
Scotch eggs are prepared by hard- or soft-boiling an egg, wrapping it in sausage meat, and deep-frying it.",0.61089903
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"It is often eaten in pubs or as a cold snack at picnics.In the Netherlands and Belgium, Scotch eggs may also be called vogelnestje (""little bird's nest""), because they contain an egg.",0.6623219
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,One 1880s Scottish recipe also calls them birds' nests.,0.63640344
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"== Regional variation ==
The Manchester egg consists of a pickled egg wrapped in a mixture of pork meat and Lancashire black pudding.Vegetarian versions have also been made.",0.6383595
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"In 2022, Guinness World Records certified a 18.341 kilograms (40.43 lb) vegetarian scotch egg as the world's largest.",0.5298377
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"It used an ostrich egg in the center, with a coating made of peas and cheddar cheese.",0.49355173
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"The Harwood Arms, a Michelin-starred restaurant in London, started selling a vegetarian scotch egg that uses a plant-based meat alternative in 2020, and the next year, the supermarket chain Tesco started selling a vegan version.",0.56186914
it,"Altri scrittori hanno notato somiglianze delle uova alla scozzese con un piatto della cucina Mughlai con carne e uova sode chiamato nargisi kofta (""polpette di Narciso"") e un piatto algerino.La prima ricetta stampata delle scotch egg appare nell'edizione del 1809 di A New System of Domestic Cookery di Maria Rundell che, così come altri autori del diciannovesimo secolo, li serviva caldi con la salsa gravy.Oggi le uova alla scozzese sono divenute uno spuntino comune nel Regno Unito, dove vengono vendute in molti negozi e supermercati in diverse varianti e dove vengono servite in molti pub.",en,"== Nutrition ==
A fatty food, a typical sausage-coated Scotch egg has about 200 mg dietary cholesterol per 100 grams.",0.5475974
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"A Scotch egg is a boiled egg wrapped in sausage meat, coated in breadcrumbs and baked or deep-fried.",0.6300451
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"== Origin ==
Various origin stories exist.",0.35335615
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"The Oxford Companion to Food gives the first instance of the name as of 1809, in an edition of Maria Rundell's A New System of Domestic Cookery.",0.48405606
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"They did not, at that time, have a breadcrumb layer, although by 1861 Isabella Beeton suggested this as an option.",0.4392911
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"According to the Oxford Companion to Food, food historian Annette Hope speculated in 1987 that the inspiration may have been Indian koftas such as the Mughlai dish called nargisi kofta (""Narcissus meatballs""), in which a boiled egg is encased in a seasoned ground-meat mixture and then fried.Other claims include the item having been invented at Fortnums.",0.57050276
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"According to Culinary Delights of Yorkshire, they originated in Whitby, Yorkshire, England, in the 19th century, and were originally covered in fish paste rather than sausage meat.",0.5849072
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"They were supposedly named after William J. Scott & Sons, a well-known eatery which sold them.It has also been suggested that they were originally called ""scorch"" eggs, as they were cooked over an open flame, though according to surviving recipes they were deep-fried in lard.",0.5728338
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"'Scotching' as a culinary process is also sometimes cited as the origin, though what 'scotching' was is open to interpretation, from the inclusion of anchovies to simply mincing meat.",0.5224743
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"Further confusion is added by the large trade in eggs from Scotland in the 19th century, which sometimes involved dipping eggs in a lime powder to preserve them, a process possibly also known as 'scotching'.",0.6241234
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"== Preparation and serving ==
Scotch eggs are prepared by hard- or soft-boiling an egg, wrapping it in sausage meat, and deep-frying it.",0.5737702
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"It is often eaten in pubs or as a cold snack at picnics.In the Netherlands and Belgium, Scotch eggs may also be called vogelnestje (""little bird's nest""), because they contain an egg.",0.55421567
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,One 1880s Scottish recipe also calls them birds' nests.,0.5408805
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"== Regional variation ==
The Manchester egg consists of a pickled egg wrapped in a mixture of pork meat and Lancashire black pudding.Vegetarian versions have also been made.",0.745227
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"In 2022, Guinness World Records certified a 18.341 kilograms (40.43 lb) vegetarian scotch egg as the world's largest.",0.46949428
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"It used an ostrich egg in the center, with a coating made of peas and cheddar cheese.",0.61321455
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"The Harwood Arms, a Michelin-starred restaurant in London, started selling a vegetarian scotch egg that uses a plant-based meat alternative in 2020, and the next year, the supermarket chain Tesco started selling a vegan version.",0.51049805
it,"Fra queste si possono citare le cosiddette Manchester egg, un uovo in salamoia avvolto in una miscela di carne di maiale e black pudding del Lancashire, e le uova di Worcester, che vengono imbevute nella salsa Worcestershire.",en,"== Nutrition ==
A fatty food, a typical sausage-coated Scotch egg has about 200 mg dietary cholesterol per 100 grams.",0.50254065
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"El Huevo a la escocesa (en inglés: Scotch egg) consiste en un plato en el que se sirve frío un huevo duro al que se le ha quitado la cáscara y se le ha recubierto en una mezcla de salchichas picadas finamente, recubierto de pan rallado, y puesto a freír.",0.69464135
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"El plato fue inventado en la tienda londinense Fortnum & Mason, en el año 1738.",0.52935076
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,[1]​ Contrario a la creencia popular no es un plato originario de Escocia.,0.65375185
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"Los huevos a la escocesa se suelen servir fríos, acompañando por regla general a una ensalada y relish.",0.7705637
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"== Características y emplatado ==
Los huevos a la escocesa suelen ser servidos como comida de pícnic, son ideales para ser comidos frescos.",0.77659404
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"Sin embargo, en el Reino Unido pueden ser ser adquiridos en los supermercados, en envases pre-empacados de plástico.",0.5389355
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"== Variantes ==
Existen versiones en miniatura de los scotch eggs disponibles también en los supermercados británicos bajo el nombre 'savoury egg bites', 'pícnic eggs', o similares.",0.71289974
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,suelen contener huevo duro picado en lugar de uno entero y el relleno es generalmente de mayonesa.,0.66155076
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"En los Estados Unidos, existen algunos huevos similares denominados ""English-style"" y que son servidos como pub grub en algunos pubs.",0.6827062
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,En algunas ocasiones se sirven calientes con salsas para mojar tales como la ranchera o mostaza.,0.5585938
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,En la cocina de África Oriental algunos restaurantes de fast-food ofrecen scotch eggs en sus menús.,0.61041135
it,"Le uova alla scozzese (in inglese scotch egg o egg ball) sono un piatto inglese, spesso consumato come antipasto.",es,"En Nigeria, Tantalizers y Mr. Biggs ambos tienen este tipo de huevo entre su menú.",0.55057746
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"El Huevo a la escocesa (en inglés: Scotch egg) consiste en un plato en el que se sirve frío un huevo duro al que se le ha quitado la cáscara y se le ha recubierto en una mezcla de salchichas picadas finamente, recubierto de pan rallado, y puesto a freír.",0.63099694
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"El plato fue inventado en la tienda londinense Fortnum & Mason, en el año 1738.",0.43260902
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,[1]​ Contrario a la creencia popular no es un plato originario de Escocia.,0.42150924
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"Los huevos a la escocesa se suelen servir fríos, acompañando por regla general a una ensalada y relish.",0.5661342
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"== Características y emplatado ==
Los huevos a la escocesa suelen ser servidos como comida de pícnic, son ideales para ser comidos frescos.",0.5688447
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"Sin embargo, en el Reino Unido pueden ser ser adquiridos en los supermercados, en envases pre-empacados de plástico.",0.5328777
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"== Variantes ==
Existen versiones en miniatura de los scotch eggs disponibles también en los supermercados británicos bajo el nombre 'savoury egg bites', 'pícnic eggs', o similares.",0.55946124
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,suelen contener huevo duro picado en lugar de uno entero y el relleno es generalmente de mayonesa.,0.6254948
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"En los Estados Unidos, existen algunos huevos similares denominados ""English-style"" y que son servidos como pub grub en algunos pubs.",0.52338725
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,En algunas ocasiones se sirven calientes con salsas para mojar tales como la ranchera o mostaza.,0.6200746
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,En la cocina de África Oriental algunos restaurantes de fast-food ofrecen scotch eggs en sus menús.,0.5416026
it,"Consistono in uova sode di gallina o di quaglia che, dopo essere state avvolte con carne tritata di maiale, vengono successivamente rivestite di pangrattato prima di venire cotte o fritte.",es,"En Nigeria, Tantalizers y Mr. Biggs ambos tienen este tipo de huevo entre su menú.",0.47645652
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"El Huevo a la escocesa (en inglés: Scotch egg) consiste en un plato en el que se sirve frío un huevo duro al que se le ha quitado la cáscara y se le ha recubierto en una mezcla de salchichas picadas finamente, recubierto de pan rallado, y puesto a freír.",0.52117246
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"El plato fue inventado en la tienda londinense Fortnum & Mason, en el año 1738.",0.55394375
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,[1]​ Contrario a la creencia popular no es un plato originario de Escocia.,0.6563029
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"Los huevos a la escocesa se suelen servir fríos, acompañando por regla general a una ensalada y relish.",0.6560682
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"== Características y emplatado ==
Los huevos a la escocesa suelen ser servidos como comida de pícnic, son ideales para ser comidos frescos.",0.7171128
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"Sin embargo, en el Reino Unido pueden ser ser adquiridos en los supermercados, en envases pre-empacados de plástico.",0.4288575
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"== Variantes ==
Existen versiones en miniatura de los scotch eggs disponibles también en los supermercados británicos bajo el nombre 'savoury egg bites', 'pícnic eggs', o similares.",0.697457
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,suelen contener huevo duro picado en lugar de uno entero y el relleno es generalmente de mayonesa.,0.53090906
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"En los Estados Unidos, existen algunos huevos similares denominados ""English-style"" y que son servidos como pub grub en algunos pubs.",0.5248489
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,En algunas ocasiones se sirven calientes con salsas para mojar tales como la ranchera o mostaza.,0.4826155
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,En la cocina de África Oriental algunos restaurantes de fast-food ofrecen scotch eggs en sus menús.,0.52281976
it,"== Storia ==
Esistono diverse teorie sulle origini e l'etimologia delle uova alla scozzese.",es,"En Nigeria, Tantalizers y Mr. Biggs ambos tienen este tipo de huevo entre su menú.",0.5560215
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"El Huevo a la escocesa (en inglés: Scotch egg) consiste en un plato en el que se sirve frío un huevo duro al que se le ha quitado la cáscara y se le ha recubierto en una mezcla de salchichas picadas finamente, recubierto de pan rallado, y puesto a freír.",0.42798963
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"El plato fue inventado en la tienda londinense Fortnum & Mason, en el año 1738.",0.6546705
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,[1]​ Contrario a la creencia popular no es un plato originario de Escocia.,0.6390627
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"Los huevos a la escocesa se suelen servir fríos, acompañando por regla general a una ensalada y relish.",0.5780693
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"== Características y emplatado ==
Los huevos a la escocesa suelen ser servidos como comida de pícnic, son ideales para ser comidos frescos.",0.5719262
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"Sin embargo, en el Reino Unido pueden ser ser adquiridos en los supermercados, en envases pre-empacados de plástico.",0.64456546
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"== Variantes ==
Existen versiones en miniatura de los scotch eggs disponibles también en los supermercados británicos bajo el nombre 'savoury egg bites', 'pícnic eggs', o similares.",0.6178433
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,suelen contener huevo duro picado en lugar de uno entero y el relleno es generalmente de mayonesa.,0.50855076
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"En los Estados Unidos, existen algunos huevos similares denominados ""English-style"" y que son servidos como pub grub en algunos pubs.",0.6264605
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,En algunas ocasiones se sirven calientes con salsas para mojar tales como la ranchera o mostaza.,0.5376396
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,En la cocina de África Oriental algunos restaurantes de fast-food ofrecen scotch eggs en sus menús.,0.46385592
it,"Tuttavia, a dispetto del suo nome, tale ricetta sarebbe stata inventata in Inghilterra.",es,"En Nigeria, Tantalizers y Mr. Biggs ambos tienen este tipo de huevo entre su menú.",0.62752986
